_folder,_backend,download_time [seconds],job_execution_time [seconds],processing_time [seconds],queue_time [seconds],submit_time [seconds],tiff_count [files],total_time [seconds]
openeo_dataspace_copernicus_eu_vienna_10km_2020_cdse_20250624092502,CDSE,161.18079233169556,572.1177072525024,331.420355,,0.40805697441101074,24,734.4924376010895
openeo_dataspace_copernicus_eu_vienna_10km_2020_cdse_20250624122502,CDSE,145.92732644081116,317.1365385055542,211.465179,,0.4361755847930908,24,464.51415061950684
openeo_eodc_eu_vienna_10km_2020_eodc_20250621152745,EODC,,158.65528011322021,,,1.5927200317382812,0,162.01947498321533
openeo_eodc_eu_vienna_10km_2020_eodc_20250621173352,EODC,,435.5194764137268,,402.004211,1.5634093284606934,0,438.8160254955292
openeo_eodc_eu_vienna_10km_2020_eodc_20250621205759,EODC,,960.9476532936096,738.090994,220.447819,1.553520679473877,0,964.9240219593048
openeo_eodc_eu_vienna_10km_2020_eodc_20250622035137,EODC,,1636.6652138233185,,1572.87005,1.4435601234436035,0,1640.1252551078796
openeo_eodc_eu_vienna_10km_2020_eodc_20250623153002,EODC,,,,,1.469148874282837,0,3.8020331859588623
openeo_eodc_eu_vienna_10km_2020_eodc_20250623183002,EODC,,,,,1.4603288173675537,0,3.906569004058838
openeo_eodc_eu_vienna_10km_2020_eodc_20250623213003,EODC,,,,,1.412902593612671,0,3.6237566471099854
openeo_eodc_eu_vienna_10km_2020_eodc_20250624003001,EODC,,3630.163571357727,,,3.8408331871032715,0,3636.5288796424866
openeo_eodc_eu_vienna_10km_2020_eodc_20250624033002,EODC,,3602.6010813713074,,,1.3963937759399414,0,3605.915397644043
openeo_eodc_eu_vienna_10km_2020_eodc_20250624063002,EODC,,3627.0966453552246,,,1.4405591487884521,0,3632.066196680069
openeo_eodc_eu_vienna_10km_2020_eodc_20250624093002,EODC,,3629.215165376663,,,1.5788819789886475,0,3632.738139152527
openeo_eodc_eu_vienna_10km_2020_eodc_20250624123002,EODC,,3627.194800376892,,,1.5342755317687988,0,3631.5814452171326
openeo_vito_be_vienna_10km_2020_vito_20250621153036,VITO,40.91356563568115,226.9598217010498,120.416265,83.872805,0.8646867275238037,24,269.50938177108765
openeo_vito_be_vienna_10km_2020_vito_20250621174827,VITO,38.17996525764465,226.19311785697937,150.486636,61.624498,0.5821475982666016,24,265.8974220752716
openeo_vito_be_vienna_10km_2020_vito_20250621211948,VITO,36.27400994300842,297.9977011680603,180.655904,54.152562,0.607213020324707,24,335.7352430820465
openeo_vito_be_vienna_10km_2020_vito_20250622042404,VITO,43.42115545272827,226.03095030784607,150.542803,53.719899,0.6101455688476562,24,271.0133376121521
openeo_vito_be_vienna_10km_2020_vito_20250623112500,VITO,,,,,,0,
openeo_vito_be_vienna_10km_2020_vito_20250623113314,VITO,38.01169800758362,319.2713942527771,210.742359,84.166606,0.5596773624420166,24,358.9879128932953
openeo_vito_be_vienna_10km_2020_vito_20250623154502,VITO,,,,,0.534498929977417,0,1.9409642219543457
openeo_vito_be_vienna_10km_2020_vito_20250623184502,VITO,,,,,0.593369722366333,0,2.077291965484619
openeo_vito_be_vienna_10km_2020_vito_20250623214502,VITO,,,,,0.6368710994720459,0,2.4332456588745117
openeo_vito_be_vienna_10km_2020_vito_20250624004502,VITO,34.19046759605408,256.3068675994873,180.732992,54.054355,0.5598437786102295,24,292.3193316459656
openeo_vito_be_vienna_10km_2020_vito_20250624034502,VITO,31.72781252861023,257.08442664146423,180.640126,53.70603,0.8118739128112793,24,290.7828278541565
openeo_vito_be_vienna_10km_2020_vito_20250624064502,VITO,34.74648904800415,286.87691712379456,210.768691,61.667752,0.5420856475830078,24,323.5327980518341
openeo_vito_be_vienna_10km_2020_vito_20250624094502,VITO,42.03406310081482,196.0549612045288,145.867183,36.264489,0.610480546951294,24,239.62532544136047
openeo_vito_be_vienna_10km_2020_vito_20250624124501,VITO,37.663594245910645,258.6965413093567,206.022079,28.33061,0.5913007259368896,24,297.9570310115814
openeocloud_vito_be_vienna_10km_2020_openeo_platform_20250621174119,openEO Platform,35.278753995895386,388.17895317077637,275.240998,95.613558,2.4898617267608643,24,427.2475507259369
openeocloud_vito_be_vienna_10km_2020_openeo_platform_20250621211413,openEO Platform,37.573891401290894,294.5210642814636,215.081659,54.422001,2.148329734802246,24,335.0851993560791
openeocloud_vito_be_vienna_10km_2020_openeo_platform_20250622041906,openEO Platform,40.907776832580566,253.09019374847412,178.255383,38.726844,2.059628963470459,24,297.3443794250488
openeocloud_vito_be_vienna_10km_2020_openeo_platform_20250623154002,openEO Platform,,,,,2.1547744274139404,0,4.171257495880127
openeocloud_vito_be_vienna_10km_2020_openeo_platform_20250623184002,openEO Platform,,,,,2.3406803607940674,0,4.3579490184783936
openeocloud_vito_be_vienna_10km_2020_openeo_platform_20250623214002,openEO Platform,,,,,0.8229246139526367,0,3.1713337898254395
openeocloud_vito_be_vienna_10km_2020_openeo_platform_20250624004002,openEO Platform,43.74233675003052,232.1905574798584,179.363284,37.184102,1.9108467102050781,24,279.60222697257996
openeocloud_vito_be_vienna_10km_2020_openeo_platform_20250624034002,openEO Platform,35.6304886341095,230.78788113594055,179.077118,37.134911,1.8790836334228516,24,269.21002864837646
openeocloud_vito_be_vienna_10km_2020_openeo_platform_20250624064002,openEO Platform,37.89617419242859,321.50886821746826,181.689511,116.013694,0.9984400272369385,24,361.4114716053009
openeocloud_vito_be_vienna_10km_2020_openeo_platform_20250624094002,openEO Platform,,,,,,0,
openeocloud_vito_be_vienna_10km_2020_openeo_platform_20250624124001,openEO Platform,35.16980504989624,230.3566975593567,151.840616,62.120471,2.135324716567993,24,268.66227102279663
