_folder,_backend,download_time [seconds],job_execution_time [seconds],processing_time [seconds],queue_time [seconds],submit_time [seconds],tiff_count [files],total_time [seconds]
openeo_vito_be_reducer_mean_bratislava_10km_2024_vito_20250623184002,VITO,,,,,0.5255789756774902,0,1.9548819065093994
openeo_vito_be_reducer_mean_bratislava_10km_2024_vito_20250623214002,VITO,,,,,0.654381275177002,0,3.227302312850952
openeo_vito_be_reducer_mean_bratislava_10km_2024_vito_20250624034002,VITO,4.324146509170532,226.4691197872162,150.530636,53.722584,0.5507779121398926,1,232.30897426605225
openeo_vito_be_reducer_mean_bratislava_10km_2024_vito_20250624064002,VITO,4.284154891967773,285.21353244781494,210.715123,53.678148,0.5402908325195312,1,291.06166219711304
openeo_vito_be_reducer_mean_bratislava_10km_2024_vito_20250624094002,VITO,2.6314027309417725,258.63374400138855,180.684349,53.77919,0.49279093742370605,1,262.7446732521057
openeo_vito_be_reducer_mean_bratislava_10km_2024_vito_20250624124001,VITO,3.171705961227417,291.0027186870575,210.9207,61.439954,0.7848577499389648,1,295.95455169677734
openeocloud_vito_be_reducer_mean_bratislava_10km_2024_openeo_platform_20250623153502,openEO Platform,,,,,1.4429779052734375,0,5.212887287139893
openeocloud_vito_be_reducer_mean_bratislava_10km_2024_openeo_platform_20250623183502,openEO Platform,,,,,1.5067474842071533,0,4.1359124183654785
openeocloud_vito_be_reducer_mean_bratislava_10km_2024_openeo_platform_20250623213502,openEO Platform,,,,,1.4125025272369385,0,4.069610357284546
openeocloud_vito_be_reducer_mean_bratislava_10km_2024_openeo_platform_20250624033501,openEO Platform,4.187061548233032,233.9895384311676,153.598042,56.686234,1.4733002185821533,1,240.61221647262573
openeocloud_vito_be_reducer_mean_bratislava_10km_2024_openeo_platform_20250624063502,openEO Platform,,232.34632110595703,152.313362,64.87123,2.2962024211883545,0,235.84862732887268
openeocloud_vito_be_reducer_mean_bratislava_10km_2024_openeo_platform_20250624093501,openEO Platform,4.145808696746826,382.9785325527191,303.52026,63.704698,1.6812479496002197,1,390.2268137931824
openeocloud_vito_be_reducer_mean_bratislava_10km_2024_openeo_platform_20250624123502,openEO Platform,5.679749250411987,262.3219850063324,207.360934,37.610335,1.4420444965362549,1,271.0113844871521
