_folder,_backend,download_time [seconds],job_execution_time [seconds],processing_time [seconds],queue_time [seconds],submit_time [seconds],tiff_count [files],total_time [seconds]
openeo_dataspace_copernicus_eu_vienna_10km_2018_cdse_20250624060002,CDSE,118.97672605514526,556.7624018192291,241.200244,283.741876,0.39250659942626953,24,676.9592339992523
openeo_dataspace_copernicus_eu_vienna_10km_2018_cdse_20250624090001,CDSE,155.11195135116577,748.8182654380798,580.311277,,1.378338098526001,24,906.3823237419128
openeo_dataspace_copernicus_eu_vienna_10km_2018_cdse_20250624120002,CDSE,128.54538583755493,376.6313376426697,344.316634,,0.8497684001922607,24,506.9392170906067
openeo_eodc_eu_vienna_10km_2018_eodc_20250621150849,EODC,,66.68049192428589,,37.95725,1.795102834701538,0,70.53520512580872
openeo_eodc_eu_vienna_10km_2018_eodc_20250621171552,EODC,,,,,,0,
openeo_eodc_eu_vienna_10km_2018_eodc_20250621203857,EODC,,65.95813012123108,,,1.6145062446594238,0,69.41582417488098
openeo_eodc_eu_vienna_10km_2018_eodc_20250622033247,EODC,,74.54032254219055,,,1.5250165462493896,0,77.77709794044495
openeo_eodc_eu_vienna_10km_2018_eodc_20250623150502,EODC,,3622.980087518692,,,1.4329161643981934,0,3625.946723461151
openeo_eodc_eu_vienna_10km_2018_eodc_20250623180501,EODC,,,,,1.7230193614959717,0,3.9477806091308594
openeo_eodc_eu_vienna_10km_2018_eodc_20250623210502,EODC,,,,,1.760702133178711,0,4.327934503555298
openeo_eodc_eu_vienna_10km_2018_eodc_20250624000502,EODC,,3629.527984380722,,,1.465395450592041,0,3633.4933915138245
openeo_eodc_eu_vienna_10km_2018_eodc_20250624030501,EODC,,3625.0123114585876,,,1.7533347606658936,0,3628.9200353622437
openeo_eodc_eu_vienna_10km_2018_eodc_20250624060502,EODC,,3626.985726594925,,,1.6420893669128418,0,3630.9624412059784
openeo_eodc_eu_vienna_10km_2018_eodc_20250624090502,EODC,,3629.830941438675,,,1.6599059104919434,0,3633.4507575035095
openeo_eodc_eu_vienna_10km_2018_eodc_20250624120502,EODC,,3629.4565448760986,,,1.6719903945922852,0,3632.88196516037
openeo_vito_be_vienna_10km_2018_vito_20250621151552,VITO,43.202430725097656,256.54534125328064,150.465745,83.849237,0.5487511157989502,24,301.24951362609863
openeo_vito_be_vienna_10km_2018_vito_20250621172111,VITO,31.49164915084839,317.7200846672058,240.83551,53.705427,0.5798325538635254,24,350.66200828552246
openeo_vito_be_vienna_10km_2018_vito_20250621204513,VITO,42.97648763656616,281.61379194259644,180.917304,61.742648,1.3602566719055176,24,326.76438450813293
openeo_vito_be_vienna_10km_2018_vito_20250622033944,VITO,40.894108057022095,235.80086040496826,150.497135,53.695243,0.5664687156677246,24,278.61955213546753
openeo_vito_be_vienna_10km_2018_vito_20250623152001,VITO,,,,,0.8891713619232178,0,2.287637948989868
openeo_vito_be_vienna_10km_2018_vito_20250623182002,VITO,,,,,0.4963068962097168,0,2.3254599571228027
openeo_vito_be_vienna_10km_2018_vito_20250623212004,VITO,,,,,0.680112361907959,0,2.222609281539917
openeo_vito_be_vienna_10km_2018_vito_20250624002002,VITO,39.658278465270996,438.50035858154297,210.811327,204.864331,0.5570964813232422,24,479.84003019332886
openeo_vito_be_vienna_10km_2018_vito_20250624032002,VITO,41.60825061798096,226.45527410507202,150.6053,53.711966,0.521909236907959,24,269.5937776565552
openeo_vito_be_vienna_10km_2018_vito_20250624062002,VITO,36.33103919029236,225.34575366973877,150.505753,53.73922,1.5705389976501465,24,264.1478900909424
openeo_vito_be_vienna_10km_2018_vito_20250624092002,VITO,43.58831071853638,227.222980260849,150.568503,54.014689,0.6156723499298096,24,272.57179832458496
openeo_vito_be_vienna_10km_2018_vito_20250624122002,VITO,45.0036346912384,262.54727816581726,180.799566,53.779185,1.0392615795135498,24,309.6715524196625
openeocloud_vito_be_vienna_10km_2018_openeo_platform_20250621151008,openEO Platform,45.59279775619507,293.47967195510864,208.882748,37.64392,2.3959977626800537,24,342.92132115364075
openeocloud_vito_be_vienna_10km_2018_openeo_platform_20250621171601,openEO Platform,43.77609419822693,262.2445504665375,151.603109,87.000557,2.571941375732422,24,309.4048571586609
openeocloud_vito_be_vienna_10km_2018_openeo_platform_20250621204016,openEO Platform,45.289103269577026,248.69365739822388,153.256379,65.12701,2.220106363296509,24,296.9883885383606
openeocloud_vito_be_vienna_10km_2018_openeo_platform_20250622033414,openEO Platform,42.44156193733215,284.6423590183258,183.445787,64.352,2.0138893127441406,24,329.86531352996826
openeocloud_vito_be_vienna_10km_2018_openeo_platform_20250623151502,openEO Platform,44.47784781455994,261.4736816883087,182.998828,62.458435,0.8579962253570557,24,308.00460934638977
openeocloud_vito_be_vienna_10km_2018_openeo_platform_20250623181501,openEO Platform,,,,,2.353231906890869,0,4.0834410190582275
openeocloud_vito_be_vienna_10km_2018_openeo_platform_20250623211502,openEO Platform,,,,,1.4027788639068604,0,3.3993232250213623
openeocloud_vito_be_vienna_10km_2018_openeo_platform_20250623231035,openEO Platform,,,,,1.432281494140625,0,3.6437621116638184
openeocloud_vito_be_vienna_10km_2018_openeo_platform_20250623231246,openEO Platform,39.93522238731384,292.53391337394714,183.098239,85.055315,1.0349524021148682,24,334.28135991096497
openeocloud_vito_be_vienna_10km_2018_openeo_platform_20250624001502,openEO Platform,37.548526763916016,296.59408164024353,211.804434,55.771807,2.2754883766174316,24,338.45282220840454
openeocloud_vito_be_vienna_10km_2018_openeo_platform_20250624031502,openEO Platform,40.49697232246399,258.9157180786133,181.011044,62.680277,1.3517334461212158,24,301.7267396450043
openeocloud_vito_be_vienna_10km_2018_openeo_platform_20250624061502,openEO Platform,41.60040521621704,262.7008340358734,183.703746,61.614636,1.2713005542755127,24,306.508380651474
openeocloud_vito_be_vienna_10km_2018_openeo_platform_20250624091502,openEO Platform,42.12367033958435,260.66664242744446,181.878803,56.01798,1.0270674228668213,24,304.7055866718292
openeocloud_vito_be_vienna_10km_2018_openeo_platform_20250624121502,openEO Platform,48.36586260795593,292.2817716598511,212.730282,62.525842,0.8318731784820557,24,342.86807680130005
