_folder,_backend,download_time [seconds],job_execution_time [seconds],processing_time [seconds],queue_time [seconds],submit_time [seconds],tiff_count [files],total_time [seconds]
openeo_vito_be_bratislava_10km_2024_vito_20250624082500,VITO,32.7416934967041,256.3584740161896,150.481042,83.814365,0.6652402877807617,22,290.8843901157379
openeo_vito_be_bratislava_10km_2024_vito_20250624112501,VITO,34.353397846221924,288.0124788284302,210.685306,63.822667,0.5577409267425537,22,323.8835287094116
openeo_vito_be_bratislava_10km_2024_vito_20250624142502,VITO,31.75246262550354,257.56069254875183,206.078299,28.327931,0.5848813056945801,22,290.8786950111389
openeo_vito_be_ndvi_median_bratislava_10km_2024_vito_20250623110148,VITO,,,,,,0,
openeo_vito_be_ndvi_median_bratislava_10km_2024_vito_20250623111627,VITO,,,,,,0,
openeo_vito_be_ndvi_median_bratislava_10km_2024_vito_20250623111638,VITO,,,,,,0,
openeo_vito_be_ndvi_median_bratislava_10km_2024_vito_20250623112307,VITO,,,,,,0,
openeo_vito_be_ndvi_median_bratislava_10km_2024_vito_20250623112340,VITO,,,,,,0,
openeo_vito_be_ndvi_median_bratislava_10km_2024_vito_20250623112351,VITO,,,,,,0,
openeo_vito_be_ndvi_median_bratislava_10km_2024_vito_20250623160502,VITO,,,,,0.7338998317718506,0,2.311143398284912
openeo_vito_be_ndvi_median_bratislava_10km_2024_vito_20250623190502,VITO,,,,,0.804236650466919,0,2.202570676803589
openeo_vito_be_ndvi_median_bratislava_10km_2024_vito_20250623214429,VITO,,,,,0.519761323928833,0,2.5767769813537598
openeo_vito_be_ndvi_median_bratislava_10km_2024_vito_20250623214549,VITO,,109.29991054534912,,53.715052,0.5654566287994385,0,110.75018262863159
openeo_vito_be_ndvi_median_bratislava_10km_2024_vito_20250623220501,VITO,,437.8500006198883,,384.806891,0.7543914318084717,0,439.7026381492615
openeo_vito_be_ndvi_median_bratislava_10km_2024_vito_20250624040502,VITO,,75.78905129432678,,,0.6773233413696289,0,77.57213497161865
openeo_vito_be_ndvi_median_bratislava_10km_2024_vito_20250624070502,VITO,,137.42727303504944,,54.006426,0.5548088550567627,0,138.9850103855133
openeo_vito_be_ndvi_median_bratislava_10km_2024_vito_20250624100502,VITO,,79.95916366577148,,,0.576113224029541,0,81.65164494514465
openeo_vito_be_ndvi_median_bratislava_10km_2024_vito_20250624130502,VITO,,114.47512316703796,,28.378672,0.7905256748199463,0,116.4208025932312
openeo_vito_be_ndvi_median_bratislava_10km_2024_vito_20250624142158,VITO,,107.07370257377625,,53.880256,0.6216351985931396,0,108.79423427581787
openeo_vito_be_reducer_mean_bratislava_10km_2024_vito_20250622230753,VITO,5.235802888870239,499.9502213001251,180.584707,302.483487,0.5674557685852051,1,506.63242173194885
openeo_vito_be_reducer_mean_bratislava_10km_2024_vito_20250623154002,VITO,,,,,0.9072818756103516,0,2.380467176437378
openeo_vito_be_reducer_mean_bratislava_10km_2024_vito_20250623184002,VITO,,,,,0.5255789756774902,0,1.9548819065093994
openeo_vito_be_reducer_mean_bratislava_10km_2024_vito_20250623214002,VITO,,,,,0.654381275177002,0,3.227302312850952
openeo_vito_be_reducer_mean_bratislava_10km_2024_vito_20250624034002,VITO,4.324146509170532,226.4691197872162,150.530636,53.722584,0.5507779121398926,1,232.30897426605225
openeo_vito_be_reducer_mean_bratislava_10km_2024_vito_20250624064002,VITO,4.284154891967773,285.21353244781494,210.715123,53.678148,0.5402908325195312,1,291.06166219711304
openeo_vito_be_reducer_mean_bratislava_10km_2024_vito_20250624094002,VITO,2.6314027309417725,258.63374400138855,180.684349,53.77919,0.49279093742370605,1,262.7446732521057
openeo_vito_be_reducer_mean_bratislava_10km_2024_vito_20250624124001,VITO,3.171705961227417,291.0027186870575,210.9207,61.439954,0.7848577499389648,1,295.95455169677734
openeocloud_vito_be_bratislava_10km_2024_openeo_platform_20250621164034,openEO Platform,34.59096717834473,235.2298402786255,180.348151,37.647403,3.0315022468566895,22,273.63147616386414
openeocloud_vito_be_bratislava_10km_2024_openeo_platform_20250621191850,openEO Platform,30.678048610687256,345.05609488487244,212.496956,54.300208,1.9410579204559326,22,378.73527002334595
openeocloud_vito_be_bratislava_10km_2024_openeo_platform_20250621224539,openEO Platform,33.79600930213928,253.4964084625244,178.218995,38.537542,2.530416250228882,22,291.1163902282715
openeocloud_vito_be_bratislava_10km_2024_openeo_platform_20250622070015,openEO Platform,24.541827917099,261.91027331352234,152.741196,94.12951,1.9097144603729248,22,289.6346743106842
openeocloud_vito_be_bratislava_10km_2024_openeo_platform_20250623142002,openEO Platform,33.936537742614746,294.03507018089294,212.750652,55.399564,1.4352242946624756,22,330.3019177913666
openeocloud_vito_be_bratislava_10km_2024_openeo_platform_20250623172001,openEO Platform,,,,,1.5597949028015137,0,4.258989095687866
openeocloud_vito_be_bratislava_10km_2024_openeo_platform_20250623202002,openEO Platform,,,,,1.4445903301239014,0,3.34584903717041
openeocloud_vito_be_bratislava_10km_2024_openeo_platform_20250623232002,openEO Platform,29.82073450088501,261.2784266471863,151.652737,86.633068,1.0331108570098877,22,293.08331823349
openeocloud_vito_be_bratislava_10km_2024_openeo_platform_20250624022002,openEO Platform,28.377828359603882,232.17016053199768,178.982174,29.677131,2.9797282218933105,22,265.218709230423
openeocloud_vito_be_bratislava_10km_2024_openeo_platform_20250624052002,openEO Platform,29.969385862350464,262.62037920951843,209.338266,38.269264,0.8435852527618408,22,294.47833347320557
openeocloud_vito_be_bratislava_10km_2024_openeo_platform_20250624082002,openEO Platform,33.141605377197266,262.1875412464142,208.640964,29.827272,0.9250481128692627,22,297.5235815048218
openeocloud_vito_be_bratislava_10km_2024_openeo_platform_20250624112002,openEO Platform,26.897162199020386,270.1431562900543,207.971969,29.791779,2.8530361652374268,22,301.50100088119507
openeocloud_vito_be_bratislava_10km_2024_openeo_platform_20250624142001,openEO Platform,36.04900550842285,412.06246757507324,332.62668,63.60949,1.3566899299621582,22,451.05862379074097
openeocloud_vito_be_ndvi_median_bratislava_10km_2024_openeo_platform_20250623160002,openEO Platform,,,,,0.9349246025085449,0,4.5095436573028564
openeocloud_vito_be_ndvi_median_bratislava_10km_2024_openeo_platform_20250623190002,openEO Platform,,,,,1.0754687786102295,0,9.131593227386475
openeocloud_vito_be_ndvi_median_bratislava_10km_2024_openeo_platform_20250623220002,openEO Platform,,,,,1.5364978313446045,0,4.541345596313477
openeocloud_vito_be_ndvi_median_bratislava_10km_2024_openeo_platform_20250624040002,openEO Platform,,110.66154861450195,,37.838488,0.9299108982086182,0,114.1084156036377
openeocloud_vito_be_ndvi_median_bratislava_10km_2024_openeo_platform_20250624070002,openEO Platform,,79.21636414527893,,,1.3474493026733398,0,82.18865990638733
openeocloud_vito_be_ndvi_median_bratislava_10km_2024_openeo_platform_20250624100002,openEO Platform,,113.9494321346283,,37.060813,3.9307701587677,0,122.51340675354004
openeocloud_vito_be_ndvi_median_bratislava_10km_2024_openeo_platform_20250624130001,openEO Platform,,111.30528926849365,,55.342252,1.3280515670776367,0,114.34995412826538
openeocloud_vito_be_ndvi_median_bratislava_10km_2024_openeo_platform_20250624141925,openEO Platform,,108.63017773628235,,55.583671,1.5129523277282715,0,112.7444441318512
openeocloud_vito_be_reducer_mean_bratislava_10km_2024_openeo_platform_20250623153502,openEO Platform,,,,,1.4429779052734375,0,5.212887287139893
openeocloud_vito_be_reducer_mean_bratislava_10km_2024_openeo_platform_20250623183502,openEO Platform,,,,,1.5067474842071533,0,4.1359124183654785
openeocloud_vito_be_reducer_mean_bratislava_10km_2024_openeo_platform_20250623213502,openEO Platform,,,,,1.4125025272369385,0,4.069610357284546
openeocloud_vito_be_reducer_mean_bratislava_10km_2024_openeo_platform_20250624033501,openEO Platform,4.187061548233032,233.9895384311676,153.598042,56.686234,1.4733002185821533,1,240.61221647262573
openeocloud_vito_be_reducer_mean_bratislava_10km_2024_openeo_platform_20250624063502,openEO Platform,,232.34632110595703,152.313362,64.87123,2.2962024211883545,0,235.84862732887268
openeocloud_vito_be_reducer_mean_bratislava_10km_2024_openeo_platform_20250624093501,openEO Platform,4.145808696746826,382.9785325527191,303.52026,63.704698,1.6812479496002197,1,390.2268137931824
openeocloud_vito_be_reducer_mean_bratislava_10km_2024_openeo_platform_20250624123502,openEO Platform,5.679749250411987,262.3219850063324,207.360934,37.610335,1.4420444965362549,1,271.0113844871521
